,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2128,1163-ONYEY,Male,False,True,True,41,True,True,DSL,True,True,True,False,True,False,Month-to-month,True,Credit card (automatic),74.55000305175781,3023.550048828125,False
2129,9787-XVQIU,Male,False,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.30000305175781,75.30000305175781,True
2130,8945-MUQUF,Male,False,False,False,51,True,True,Fiber optic,True,True,False,False,True,False,One year,True,Electronic check,94.80000305175781,4837.60009765625,True
2131,5656-MJEFC,Male,False,True,True,42,False,,DSL,True,False,True,True,True,False,Two year,False,Credit card (automatic),48.150001525878906,2032.300048828125,False
2132,6082-OQFBA,Male,False,True,True,23,True,False,No,,,,,,,One year,False,Mailed check,19.649999618530273,436.8999938964844,False
2133,8051-HJRLT,Female,True,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.55000305175781,70.55000305175781,True
2134,8974-OVACP,Female,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.149999618530273,20.149999618530273,False
2135,4010-YLMVT,Female,False,False,False,56,True,True,Fiber optic,True,True,False,False,True,True,Month-to-month,True,Credit card (automatic),106.5999984741211,5893.9501953125,False
2136,1379-FRVEB,Male,False,False,True,15,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,91.0,1430.050048828125,False
2137,8612-GXIDD,Male,False,True,True,12,True,True,No,,,,,,,Two year,True,Bank transfer (automatic),25.399999618530273,313.0,False
2138,6288-CHQJB,Female,False,True,True,54,True,False,DSL,True,False,True,True,False,True,Two year,False,Bank transfer (automatic),69.94999694824219,3871.85009765625,False
2139,8160-HOWOX,Female,False,False,False,7,True,False,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,66.8499984741211,458.1000061035156,False
2140,3023-GFLBR,Female,False,True,True,33,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Credit card (automatic),86.1500015258789,2745.699951171875,True
2141,6648-INWPS,Male,False,True,True,16,True,False,No,,,,,,,Month-to-month,False,Electronic check,20.149999618530273,341.3500061035156,False
2142,4223-BKEOR,Female,False,False,True,21,True,False,DSL,True,False,True,False,False,True,One year,False,Mailed check,64.8499984741211,1336.800048828125,False
2143,4079-VTGLK,Male,True,True,False,30,True,True,DSL,False,False,True,False,True,True,Two year,False,Electronic check,74.8499984741211,2181.75,False
2144,1763-WQFUK,Male,False,False,False,3,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Mailed check,50.5,147.75,False
2145,1391-UBDAR,Male,False,False,False,11,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,72.9000015258789,818.4500122070312,False
2146,8894-JVDCV,Female,False,False,False,62,True,True,Fiber optic,True,True,True,True,True,True,One year,True,Credit card (automatic),115.05000305175781,7133.4501953125,False
2147,2023-VQFDL,Male,False,False,False,18,True,False,No,,,,,,,Month-to-month,False,Electronic check,19.0,348.79998779296875,False
2148,1345-GKDZZ,Male,False,False,True,6,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.549999237060547,128.60000610351562,False
2149,2014-MKGMH,Female,False,False,False,46,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Electronic check,101.0999984741211,4674.39990234375,False
2150,5628-FCGYG,Male,False,False,False,21,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,84.0999984741211,1737.449951171875,False
2151,2560-WBWXF,Male,False,False,False,68,True,True,No,,,,,,,Two year,True,Bank transfer (automatic),24.149999618530273,1498.8499755859375,False
2152,0248-IPDFW,Female,False,False,False,1,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,50.099998474121094,50.099998474121094,False
2153,7978-DKUQH,Female,False,True,False,25,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,74.5999984741211,1797.75,False
2154,4335-UPJSI,Female,False,False,True,24,True,False,No,,,,,,,Two year,False,Mailed check,19.75,498.1000061035156,False
2155,0524-IAVZO,Female,False,True,False,30,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.0,2624.25,True
2156,2737-YNGYW,Female,False,False,False,2,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,80.55000305175781,184.10000610351562,True
2157,1784-EZDKJ,Male,False,True,False,51,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Bank transfer (automatic),106.80000305175781,5498.7998046875,False
2158,9297-FVVDH,Female,False,True,True,57,True,True,DSL,True,False,True,True,True,True,Two year,True,Electronic check,84.5,4845.39990234375,False
2159,8007-YYPWD,Female,False,False,False,15,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),25.049999237060547,369.1000061035156,False
2160,7101-HRBLJ,Female,False,True,True,72,True,False,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),83.69999694824219,6096.89990234375,False
2161,5159-YFPKQ,Female,False,False,False,2,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,75.80000305175781,160.75,True
2162,6635-CPNUN,Male,False,True,False,28,True,True,Fiber optic,False,True,True,False,True,False,Month-to-month,False,Credit card (automatic),96.5999984741211,2684.35009765625,False
2163,4021-RQSNY,Male,True,True,False,29,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,98.5,3004.14990234375,True
2164,5453-YBTWV,Male,False,True,True,70,True,False,Fiber optic,True,True,True,True,True,False,Two year,True,Credit card (automatic),101.0999984741211,6994.7998046875,False
2165,5039-LZRQT,Female,False,False,False,13,True,False,No,,,,,,,One year,False,Mailed check,20.200000762939453,273.25,False
2166,2931-VUVJN,Female,True,True,False,59,True,True,Fiber optic,True,True,True,True,False,False,One year,True,Electronic check,94.05000305175781,5483.89990234375,False
2167,9061-TIHDA,Male,True,True,False,13,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.25,1233.6500244140625,True
2168,8699-ASUFO,Male,True,True,False,7,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,74.4000015258789,527.9000244140625,True
2169,6418-PIQSP,Female,False,True,False,62,True,False,DSL,True,False,True,True,True,True,Two year,False,Mailed check,81.0,4985.89990234375,False
2170,8220-OCUFY,Female,False,False,False,21,True,False,DSL,True,False,True,True,False,False,One year,True,Electronic check,60.25,1258.3499755859375,False
2171,3995-WFCSM,Female,False,False,False,2,True,False,DSL,False,False,True,False,False,True,Month-to-month,False,Electronic check,60.849998474121094,111.4000015258789,False
2172,1895-QTKDO,Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),43.95000076293945,43.95000076293945,False
2173,2038-OEQZH,Male,False,False,False,4,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Electronic check,86.05000305175781,308.1000061035156,False
2174,1178-PZGAB,Female,False,False,False,19,True,False,No,,,,,,,One year,False,Credit card (automatic),20.25,383.6499938964844,False
2175,7927-AUXBZ,Female,False,False,False,30,True,False,Fiber optic,False,False,False,True,True,False,Month-to-month,False,Electronic check,85.1500015258789,2555.89990234375,True
2176,2626-VEEWG,Male,False,True,True,67,True,False,No,,,,,,,Two year,True,Credit card (automatic),19.399999618530273,1284.199951171875,False
2177,2878-RMWXY,Male,True,True,False,72,True,True,Fiber optic,True,True,True,False,False,True,Two year,True,Credit card (automatic),102.6500015258789,7550.2998046875,False
2178,1657-DYMBM,Male,False,True,False,53,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.899999618530273,1110.050048828125,False
2179,7311-MQJCH,Female,False,False,False,5,True,False,No,,,,,,,One year,False,Electronic check,19.549999237060547,99.5999984741211,False
2180,7375-WMVMT,Male,True,True,False,71,True,False,Fiber optic,False,True,True,True,False,True,Two year,True,Credit card (automatic),95.5,6707.14990234375,False
2181,1136-XGEQU,Female,False,True,True,50,True,True,DSL,False,True,True,True,True,True,One year,True,Credit card (automatic),84.1500015258789,4164.39990234375,False
2182,2530-FMFXO,Male,False,True,True,56,True,True,Fiber optic,False,False,True,True,True,True,Two year,True,Electronic check,103.19999694824219,5873.75,False
2183,6844-DZKRF,Male,False,False,False,2,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Credit card (automatic),50.20000076293945,109.25,False
2184,4695-WJZUE,Female,True,False,False,2,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Electronic check,88.55000305175781,179.25,True
2185,7619-ODSGN,Male,False,True,True,24,True,True,DSL,True,False,False,False,False,False,Month-to-month,False,Electronic check,54.75,1338.1500244140625,True
2186,5970-GHJAW,Male,False,True,True,46,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.950000762939453,862.4000244140625,False
2187,8879-XUAHX,Male,False,True,False,71,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Electronic check,116.25,8564.75,False
2188,3689-MOZGR,Female,False,False,False,29,False,,DSL,False,False,False,True,False,False,Month-to-month,True,Electronic check,31.200000762939453,926.2000122070312,False
2189,4195-PNGZS,Male,False,True,True,69,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),24.450000762939453,1718.199951171875,False
2190,5003-XZWWO,Male,False,True,False,71,True,True,DSL,False,True,True,True,True,True,Two year,False,Credit card (automatic),84.19999694824219,5956.85009765625,False
2191,3988-RQIXO,Female,True,False,False,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,91.30000305175781,91.30000305175781,True
2192,7622-FWGEW,Male,True,True,False,56,True,False,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),85.6500015258789,4824.4501953125,False
2193,6922-NCEDI,Male,False,False,True,56,True,False,No,,,,,,,One year,True,Mailed check,21.200000762939453,1238.6500244140625,False
2194,2514-GINMM,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.5,79.5,True
2195,9891-NQDBD,Female,False,True,False,28,True,True,No,,,,,,,One year,False,Mailed check,25.549999237060547,672.2000122070312,False
2196,6131-IUNXN,Female,False,True,True,19,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.200000762939453,382.20001220703125,False
2197,8548-AWOFC,Male,False,True,False,66,True,True,DSL,False,False,False,True,False,True,Month-to-month,False,Electronic check,63.849998474121094,4264.60009765625,False
2198,9798-DRYDS,Female,False,True,True,17,True,True,DSL,False,False,True,True,False,False,One year,True,Mailed check,61.95000076293945,1070.699951171875,False
2199,8532-UEFWH,Male,False,True,True,52,True,True,No,,,,,,,Two year,False,Mailed check,25.75,1345.8499755859375,False
2200,6296-DDOOR,Female,False,False,False,19,True,False,DSL,False,True,False,False,True,False,One year,False,Electronic check,58.20000076293945,1045.25,False
2201,7951-VRDVK,Female,False,False,False,36,True,False,DSL,True,True,True,True,True,True,One year,False,Bank transfer (automatic),85.8499984741211,3003.550048828125,False
2202,5931-FLJJF,Male,True,True,False,7,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,70.0999984741211,467.54998779296875,True
2203,4815-YOSUK,Male,False,True,True,72,True,True,Fiber optic,True,True,True,True,False,True,One year,True,Credit card (automatic),104.9000015258789,7537.5,False
2204,2659-VXMWZ,Male,False,True,True,67,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Electronic check,111.30000305175781,7482.10009765625,True
2205,0380-NEAVX,Male,True,False,False,34,True,False,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,99.8499984741211,3343.14990234375,False
2206,3207-OYBWH,Male,True,True,False,57,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Bank transfer (automatic),95.25,5427.0498046875,True
2207,4285-GYRQC,Female,False,True,False,7,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,86.25,587.0999755859375,True
2208,7216-EWTRS,Female,True,True,False,1,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.80000305175781,100.80000305175781,True
2209,4365-MSDYN,Male,False,True,False,8,True,False,No,,,,,,,Month-to-month,True,Bank transfer (automatic),19.549999237060547,161.14999389648438,False
2210,7036-TYDEC,Female,False,False,False,69,True,True,Fiber optic,False,False,True,True,True,True,Two year,False,Electronic check,104.0,7028.5,False
2211,5802-ADBRC,Female,False,True,False,50,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Mailed check,104.4000015258789,5232.89990234375,False
2212,8076-FEZKJ,Male,False,False,False,10,True,False,No,,,,,,,One year,False,Mailed check,19.5,225.85000610351562,False
2213,5197-YPYBZ,Female,False,True,True,12,True,True,No,,,,,,,Two year,False,Credit card (automatic),25.25,274.70001220703125,False
2214,8337-MSSXB,Female,False,False,False,14,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,86.30000305175781,1180.949951171875,True
2215,4312-GVYNH,Female,False,True,False,70,False,,DSL,True,False,True,True,False,True,Two year,True,Bank transfer (automatic),49.849998474121094,3370.199951171875,False
2216,8495-LJDFO,Female,True,False,False,64,True,True,Fiber optic,True,False,True,True,True,True,Month-to-month,True,Bank transfer (automatic),108.94999694824219,7111.2998046875,False
2217,0839-JTCUD,Female,False,True,True,66,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),89.9000015258789,5958.85009765625,False
2218,5494-WOZRZ,Female,False,True,True,71,True,False,DSL,True,False,True,True,True,True,Two year,True,Credit card (automatic),82.0,5999.85009765625,False
2219,1302-UHBDD,Male,True,False,False,20,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,89.94999694824219,1648.449951171875,False
2220,2234-EOFPT,Male,False,True,False,72,True,False,DSL,True,True,False,True,True,True,Two year,True,Bank transfer (automatic),79.3499984741211,5753.25,False
2221,8619-IJNDK,Female,False,True,True,71,True,False,DSL,True,True,True,True,False,False,Two year,False,Credit card (automatic),64.05000305175781,4492.89990234375,False
2222,8378-LKJAF,Male,False,True,True,38,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),101.1500015258789,3956.699951171875,False
2223,8182-BJDSI,Female,False,False,False,28,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,89.94999694824219,2625.550048828125,True
2224,2528-HFYZX,Male,True,True,False,17,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,76.44999694824219,1233.4000244140625,True
2225,1153-GNOLC,Male,False,False,False,33,False,,DSL,False,True,False,False,True,False,One year,True,Electronic check,39.099998474121094,1309.0,False
2226,3298-QEICA,Female,False,True,True,23,False,,DSL,True,False,False,True,False,False,Two year,False,Mailed check,34.599998474121094,813.4500122070312,False
2227,0788-DXBFY,Male,False,True,True,58,True,False,No,,,,,,,One year,True,Electronic check,19.549999237060547,1108.800048828125,False
2228,3597-YASZG,Female,True,True,False,70,True,True,Fiber optic,False,True,False,True,True,True,Two year,True,Bank transfer (automatic),104.44999694824219,7349.35009765625,False
2229,3496-LFSZU,Male,False,True,False,4,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.5,294.20001220703125,False
2230,5242-UOWHD,Male,False,True,True,45,True,False,No,,,,,,,Two year,False,Mailed check,20.350000381469727,929.2000122070312,False
2231,2482-CZGBB,Male,False,False,False,10,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.0,740.0,True
2232,6479-SZPLM,Male,False,True,True,36,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.450000762939453,754.5,False
2233,8097-VBQTZ,Male,False,False,False,54,True,False,DSL,True,True,False,True,True,False,Month-to-month,True,Mailed check,69.9000015258789,3883.300048828125,False
2234,4500-HKANN,Male,False,True,True,23,True,True,DSL,False,True,False,True,False,False,Two year,False,Mailed check,59.70000076293945,1414.199951171875,False
2235,9917-KWRBE,Female,False,True,True,41,True,True,DSL,True,True,True,False,True,False,One year,True,Credit card (automatic),78.3499984741211,3211.199951171875,False
2236,3420-ZDBMA,Male,True,False,False,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,71.44999694824219,371.6000061035156,False
2237,2212-LYASK,Male,False,True,True,27,False,,DSL,False,True,True,False,False,True,One year,True,Credit card (automatic),45.849998474121094,1246.4000244140625,False
2238,1393-IMKZG,Female,False,False,False,1,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,95.8499984741211,95.8499984741211,False
2239,8069-RHUXK,Female,False,True,True,67,False,,DSL,True,False,False,True,False,False,Two year,False,Credit card (automatic),35.70000076293945,2545.699951171875,False
2240,3398-GCPMU,Female,True,True,True,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),89.55000305175781,6448.85009765625,False
2241,2908-WGAXL,Female,False,True,True,56,True,True,No,,,,,,,Two year,True,Credit card (automatic),24.950000762939453,1468.9000244140625,False
2242,3378-AJRAO,Male,False,True,True,44,True,True,No,,,,,,,One year,False,Electronic check,24.850000381469727,1013.5999755859375,False
2243,1013-QCWAM,Female,True,True,False,66,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,100.80000305175781,6690.75,False
2244,0866-QLSIR,Female,False,False,False,34,True,True,DSL,True,True,False,True,False,False,One year,True,Mailed check,64.4000015258789,2088.75,True
2245,6050-FFXES,Female,False,True,False,69,True,True,Fiber optic,False,False,True,True,True,True,Two year,False,Bank transfer (automatic),105.3499984741211,7240.64990234375,False
2246,7181-BQYBV,Female,False,True,True,1,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,True,Electronic check,102.44999694824219,102.44999694824219,True
2247,0362-RAOQO,Female,False,False,False,40,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.649999618530273,830.25,False
2248,9554-DFKIC,Male,False,True,True,30,True,True,DSL,True,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),54.45000076293945,1588.699951171875,False
2249,5527-ACHSO,Female,False,False,False,11,True,False,DSL,False,False,False,True,True,True,Month-to-month,False,Mailed check,70.5,829.2999877929688,False
2250,0829-DDVLK,Female,False,False,False,15,True,False,No,,,,,,,One year,False,Credit card (automatic),20.100000381469727,302.45001220703125,False
2251,1399-UBQIU,Male,False,False,False,11,True,False,DSL,False,False,True,False,True,True,Month-to-month,True,Electronic check,69.3499984741211,712.25,False
2252,1813-JLKWR,Female,False,True,True,64,True,False,No,,,,,,,One year,False,Bank transfer (automatic),19.799999237060547,1336.6500244140625,False
2253,0336-PIKEI,Male,True,True,False,72,True,False,DSL,True,True,True,True,True,False,Two year,False,Bank transfer (automatic),74.4000015258789,5360.75,False
2254,7322-OCWHC,Male,True,True,False,72,True,True,Fiber optic,True,True,True,True,False,False,Two year,True,Bank transfer (automatic),93.05000305175781,6735.0498046875,False
2255,9537-VHDTA,Female,False,False,True,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,False,Mailed check,51.20000076293945,51.20000076293945,False
2256,4957-TIALW,Female,False,False,True,15,True,False,DSL,True,True,True,True,False,False,One year,False,Credit card (automatic),65.5999984741211,1010.0,False
2257,2054-PJOCK,Female,False,False,False,60,True,True,DSL,False,False,True,True,True,True,One year,False,Credit card (automatic),80.55000305175781,4847.0498046875,False
2258,9150-HEPMB,Male,False,False,False,56,True,False,DSL,True,False,True,False,False,False,One year,False,Mailed check,52.70000076293945,3019.699951171875,False
2259,9030-QGZNL,Female,False,False,False,8,True,False,No,,,,,,,Two year,False,Mailed check,20.850000381469727,161.64999389648438,False
2260,6204-IEUXJ,Female,False,False,False,3,True,False,Fiber optic,False,False,True,True,False,False,Month-to-month,False,Credit card (automatic),80.0999984741211,217.5500030517578,True
2261,3126-WQMGH,Female,False,True,False,49,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),52.150001525878906,2583.75,False
2262,4529-CKBCL,Female,False,False,False,2,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.19999694824219,146.0500030517578,True
2263,2506-CLAKW,Female,False,False,False,6,True,False,Fiber optic,True,True,True,True,False,True,Month-to-month,True,Bank transfer (automatic),98.1500015258789,567.4500122070312,True
2264,7176-WRTNX,Male,False,False,False,70,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),114.94999694824219,7711.25,False
2265,1583-IHQZE,Male,False,False,False,12,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Mailed check,112.94999694824219,1384.75,True
2266,5732-IKGQH,Male,True,True,False,52,True,False,Fiber optic,True,False,True,True,True,True,One year,True,Bank transfer (automatic),104.44999694824219,5481.25,False
2267,9239-GZHZE,Female,False,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),113.6500015258789,8124.2001953125,False
2268,7205-BAIAD,Female,False,False,False,40,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),20.600000381469727,827.2999877929688,False
2269,0151-ONTOV,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,70.9000015258789,70.9000015258789,True
2270,4140-MUHUG,Female,True,False,False,3,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,86.8499984741211,220.9499969482422,True
2271,0093-EXYQL,Female,True,False,False,40,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,91.55000305175781,3673.60009765625,False
2272,8064-RAVOH,Male,False,False,True,1,True,False,DSL,False,False,True,False,False,False,Month-to-month,True,Electronic check,49.849998474121094,49.849998474121094,False
2273,0219-QAERP,Male,False,True,False,30,True,False,No,,,,,,,One year,False,Credit card (automatic),19.799999237060547,576.6500244140625,False
2274,0320-JDNQG,Male,False,True,True,23,True,False,Fiber optic,True,False,False,True,True,True,Month-to-month,True,Electronic check,99.8499984741211,2331.300048828125,True
2275,7180-PISOG,Male,False,True,True,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.5,74.5,True
2276,9168-INPSZ,Female,True,True,False,44,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,False,Electronic check,104.1500015258789,4495.64990234375,False
2277,3571-RFHAR,Male,False,False,False,65,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,109.1500015258789,6941.2001953125,True
2278,0015-UOCOJ,Female,True,False,False,7,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,48.20000076293945,340.3500061035156,False
2279,5334-AFQJB,Male,True,False,False,72,True,True,No,,,,,,,Two year,True,Credit card (automatic),25.100000381469727,1789.9000244140625,False
2280,2754-SDJRD,Female,True,False,False,8,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Credit card (automatic),100.1500015258789,908.5499877929688,False
2281,9578-VRMNM,Female,False,False,False,16,True,True,DSL,False,False,True,False,False,True,Month-to-month,True,Credit card (automatic),65.19999694824219,1043.3499755859375,True
2282,1587-FKLZB,Male,True,True,True,66,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),99.5,6822.14990234375,True
2283,6140-QNRQQ,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,71.55000305175781,71.55000305175781,True
2284,8963-JLGJT,Male,False,False,True,3,True,False,DSL,True,False,True,False,False,False,Month-to-month,False,Mailed check,55.900001525878906,157.5500030517578,False
2285,4307-KTUMW,Male,False,True,False,53,True,True,Fiber optic,True,False,True,False,False,True,Month-to-month,False,Electronic check,93.9000015258789,5029.2001953125,True
2286,1465-LNTLJ,Male,True,True,False,8,True,False,DSL,False,False,True,True,False,True,Month-to-month,True,Credit card (automatic),64.4000015258789,581.7000122070312,False
2287,5440-FLBQG,Male,True,True,False,69,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),108.4000015258789,7318.2001953125,True
2288,2135-DQWAQ,Female,False,False,False,5,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Mailed check,85.30000305175781,420.45001220703125,False
2289,4056-QHXHZ,Female,False,True,True,72,True,True,Fiber optic,True,False,True,True,True,True,Two year,False,Mailed check,107.44999694824219,7576.7001953125,False
2290,7470-MCQTK,Female,False,True,False,13,False,,DSL,False,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),48.75,633.4000244140625,True
2291,7488-MXJIV,Female,False,False,False,4,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.6500015258789,321.6499938964844,True
2292,7401-JIXNM,Female,False,True,True,54,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),91.30000305175781,4965.0,False
2293,9339-FIIJL,Male,False,True,False,72,True,True,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),85.94999694824219,6151.89990234375,False
2294,2027-FECZV,Male,False,False,False,12,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,106.69999694824219,1253.9000244140625,True
2295,2672-DZUOY,Male,False,False,False,1,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,25.149999618530273,25.149999618530273,True
2296,4706-DGAHW,Male,True,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.20000076293945,45.20000076293945,False
2297,3870-MQAMG,Female,False,True,False,54,True,True,Fiber optic,False,True,True,True,True,True,One year,False,Electronic check,110.3499984741211,5893.14990234375,True
2298,6670-MFRPK,Male,False,True,True,69,True,True,Fiber optic,False,False,True,False,False,False,Two year,True,Credit card (automatic),79.19999694824219,5420.64990234375,False
2299,6177-PEVRA,Female,False,False,False,48,True,False,DSL,True,True,False,False,False,False,Two year,False,Credit card (automatic),55.5,2627.35009765625,False
2300,4800-CZMPC,Female,False,True,True,48,True,True,Fiber optic,True,True,False,False,True,True,One year,True,Credit card (automatic),103.25,5037.5498046875,True
2301,4813-HQMGZ,Female,False,True,False,8,True,True,Fiber optic,False,False,False,True,False,True,Month-to-month,True,Electronic check,90.25,743.75,False
2302,7579-KKLOE,Male,False,True,True,71,True,True,DSL,True,True,True,True,True,True,Two year,True,Mailed check,91.25,6589.60009765625,False
2303,7377-DMMRI,Male,False,False,False,2,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,47.79999923706055,92.44999694824219,True
2304,8402-EIVQS,Male,False,True,False,67,True,False,Fiber optic,True,True,False,False,True,True,One year,True,Credit card (automatic),100.9000015258789,6733.14990234375,False
2305,4947-DSMXK,Male,False,True,True,34,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Bank transfer (automatic),97.69999694824219,3410.0,False
2306,7245-NIIWQ,Female,False,False,False,3,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.8499984741211,199.85000610351562,False
2307,0002-ORFBO,Female,False,True,True,9,True,False,DSL,False,True,False,True,True,False,One year,True,Mailed check,65.5999984741211,593.2999877929688,False
2308,3324-OIRTO,Male,False,True,True,71,True,False,Fiber optic,True,True,True,False,True,True,One year,True,Bank transfer (automatic),104.6500015258789,7288.39990234375,False
2309,5414-OFQCB,Male,False,False,False,57,True,True,Fiber optic,False,False,False,True,True,False,Two year,True,Credit card (automatic),90.44999694824219,5229.7998046875,False
2310,4967-WPNCF,Male,False,False,False,72,False,,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),63.70000076293945,4464.7998046875,False
2311,8552-OBVRU,Female,True,True,True,48,True,False,Fiber optic,True,False,True,True,True,True,Month-to-month,True,Electronic check,104.5,5068.0498046875,False
2312,8499-BRXTD,Male,False,False,False,18,True,False,No,,,,,,,One year,False,Mailed check,20.100000381469727,401.8500061035156,False
2313,9154-QDGTH,Male,False,True,True,43,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Credit card (automatic),104.30000305175781,4451.85009765625,False
